id,name,appearances,goals,asists,yellow_cards,second_yellow_cards,red_cards,minutes_played,goals_conceded,clean_sheets
354359,julen-lopez,26,2,-,9,-,1,2.083',,
164055,david-junca,28,2,1,2,-,1,1.275',,
126516,antonio-luna,13,1,-,1,-,-,432',,
333347,ander-gayoso,31,1,2,3,1,-,2.598',,
255493,imanol-corral,,,,,,,,,
197545,ander-capa,1,-,-,-,-,-,3',,
62913,lillo-castellano,32,-,1,13,-,-,2.518',,
160506,josip-radosevic,36,2,1,2,-,1,2.834',,
178425,dani-garcia,39,-,1,13,-,-,2.736',,
44073,adrian-gonzalez,33,2,-,2,-,-,943',,
158849,jon-errasti,,,,,,,,,
238865,eddy-israfilov,15,2,1,9,1,-,1.348',,
399273,inigo-barrenetxea,30,3,-,2,-,-,1.810',,
255496,asier-etxaburu,22,1,2,-,-,-,371',,
74954,saul-berjon,31,-,5,-,-,-,1.571',,
66112,keko-gontan,36,6,4,7,-,-,1.930',,
279110,thaylor,34,-,9,10,-,-,2.600',,
51559,mikel-arruabarrena,,,,,,,,,
81988,sergi-enrich,32,6,5,4,-,-,2.050',,
93936,kike-garcia,36,6,2,1,-,-,1.990',,
44062,antonio-adan,45,-,,5,-,-,4.050',42,19
71801,dani-gimenez,,,,,,,,,
303248,pedro-lopez,17,-,,2,-,-,1.474',31,1
233072,angel-de-la-calzada,31,-,,4,-,-,2.790',24,15
188838,bruno-gonzalez,21,-,-,6,-,-,1.575',,
62941,jordi-figueras,18,1,-,5,-,-,1.438',,
1726,heiko-westermann,,,,,,,,,
158997,amro-tarek,26,1,-,4,-,1,2.000',,
30584,juan-manuel-vargas,,,,,,,,,
212867,fran-varela,35,4,4,5,-,-,2.998',,
27487,francisco-molinero,32,4,-,5,1,-,2.860',,
200558,petros,18,1,-,4,-,-,1.560',,
65301,xavi-torres,35,3,1,9,-,1,2.871',,
52345,didier-digard,,,,,,,,,
57403,foued-kadir,17,9,3,8,-,-,1.461',,
4192,rafael-van-der-vaart,,,,,,,,,
162074,alvaro-vadillo,20,3,2,4,-,-,913',,
138803,francisco-portillo,40,3,8,3,-,-,2.693',,
377021,fran-diaz,,,,,,,,,
72779,alvaro-cejudo,,,,,,,,,
139449,leandro-damiao,30,7,2,1,-,-,1.861',,
25316,ruben-castro,42,20,7,3,-,-,3.189',,
61401,vincenzo-rennella,,,,,,,,,
57825,jorge-molina,37,12,5,1,-,-,2.006',,
27493,ivan-cuellar,10,-,,-,-,-,900',8,2
58497,alberto-garcia,,,,,,,,,
214467,dennis-diaz,30,-,,2,-,-,2.654',49,3
209513,igor-lichnovsky,27,1,1,6,-,1,2.041',,
94807,ognjen-vranjes,23,3,-,8,-,-,2.006',,
230895,alberto-guitian,37,1,2,6,1,-,2.422',,
54231,isma-lopez,12,-,-,2,-,-,593',,
57785,roberto-canella,25,-,-,-,-,-,1.348',,
175921,alex-menendez,16,1,-,3,-,-,1.343',,
138935,sergio-alvarez,35,1,2,8,-,-,2.921',,
57816,alberto-lora,30,5,1,4,-,1,2.666',,
89473,nacho-cases,4,-,-,1,-,-,374',,
246877,rachid-ait-atmane,,,,,,,,,
175914,alex-barrera,1,-,-,-,-,-,8',,
238717,pablo-perez,19,-,1,1,1,-,361',,
322917,dani-ndi,7,-,-,1,-,-,110',,
85357,juan-muniz,28,5,4,4,-,1,1.958',,
71394,carlos-carmona,22,2,-,3,-,-,847',,
72201,hugo-fraile,36,2,4,4,-,1,1.303',,
137704,miguel-angel-guerrero,36,2,3,4,-,1,2.259',,
277093,carlos-castro,7,-,-,1,-,-,216',,
158071,sergio-mendigutxia,16,10,-,3,-,-,1.395',,
59349,diego-marino,36,-,,1,-,-,3.299',42,7
8184,ruben-martinez,2,-,,1,-,-,180',2,-
58281,simao,,,,,,,,,
129386,zouhair-feddal,26,-,1,7,-,-,1.981',,
101742,angel-trujillo,,,,,,,,,
7568,david-navarro,,,,,,,,,
326416,dani-calvo,41,1,-,8,-,-,3.522',,
125931,tono-garcia,36,-,3,6,-,1,2.676',,
42935,nikolaos-karabelas,,,,,,,,,
7542,juanfran,,,,,,,,,
203778,ivan-lopez,,,,,,,,,
25412,pedro-lopez,,,,,,,,,
26199,verza,,,,,,,,,
8060,carl-medjani,,,,,,,,,
225462,jose-mari,11,-,-,1,1,-,385',,
328480,pepelu,30,-,1,9,-,-,2.125',,
213260,ruben-garcia,38,1,6,1,-,-,2.424',,
211395,mauricio-cuero,8,-,-,-,-,-,376',,
73314,jordi-xumetra,20,3,-,4,-,-,1.502',,
253153,alvaro-traver,24,2,2,3,-,-,1.336',,
243541,deyverson,25,7,-,4,-,1,1.433',,
252677,jose-luis-morales,36,13,8,7,-,-,2.790',,
193515,nabil-ghilas,1,-,-,-,-,-,74',,
35540,victor-casadesus,17,4,3,2,-,-,967',,
212391,roger-marti,30,7,4,9,-,-,2.163',,
120705,juan-carlos,44,-,,5,-,-,3.990',43,16
35536,tono,,,,,,,,,
37906,david-cobeno,,,,,,,,,
249466,alex-campos,,,,,,,,,
13872,ze-castro,16,-,-,3,-,-,1.339',,
71904,antonio-amaya,,,,,,,,,
70898,chechu-dorado,32,-,-,1,-,-,2.598',,
127554,nacho-martinez,35,2,6,6,-,-,2.778',,
14940,razvan-rat,,,,,,,,,
355627,sergio-akieme,32,1,2,4,-,1,2.514',,
128295,tito,,,,,,,,,
223053,quini,32,-,1,11,-,-,2.306',,
98827,ousseynou-cisse,11,-,-,2,-,-,791',,
207924,jozabed-sanchez,29,-,3,9,-,-,1.896',,
74557,raul-baena,17,3,5,8,1,-,1.478',,
7923,roberto-trashorras,,,,,,,,,
348553,pablo-claveria,29,1,2,12,-,-,1.963',,
125735,luis-farina,23,2,2,2,1,-,1.152',,
343273,joni-montiel,29,3,4,5,-,-,599',,
153427,bebe,36,2,3,2,-,-,1.219',,
124891,aras-ozbiliz,,,,,,,,,
32622,patrick-ebert,19,2,2,10,-,-,1.693',,
288318,adrian-embarba,34,-,2,5,-,-,2.129',,
138655,chengdong-zhang,22,-,-,4,-,1,1.352',,
58001,miku-fedor,35,12,2,8,-,-,2.513',,
46215,javi-guerra,,,,,,,,,
64484,manucho,,,,,,,,,
368635,juancho,16,6,-,4,-,-,1.219',,
98428,balazs-megyeri,20,-,,2,-,-,1.799',20,8
189458,emiliano-velazquez,17,-,-,2,1,-,1.047',,
94783,santiago-vergini,,,,,,,,,
7781,alexis-ruano,,,,,,,,,
67089,juan-cala,16,-,1,8,2,-,1.119',,
337179,jose-carrillo,23,1,-,3,-,-,1.402',,
54859,alvaro-pereira,,,,,,,,,
17491,roberto-lago,,,,,,,,,
126731,javi-noblejas,,,,,,,,,
76746,damian-suarez,35,-,3,13,-,-,2.714',,
263627,carlos-vigaray,,,,,,,,,
319131,miguel-munoz,,,,,,,,,
35539,mehdi-lacen,,,,,,,,,
15983,juan-rodriguez,,,,,,,,,
253839,alvaro-medran,19,1,3,7,-,-,1.715',,
129753,victor-rodriguez,,,,,,,,,
324321,bernard-mensah,6,2,3,1,-,-,477',,
221295,borja-galan,33,1,-,4,1,-,1.366',,
175449,moi-gomez,38,3,3,2,-,-,1.717',,
35562,angel-lafita,,,,,,,,,
236202,wanderson,32,7,3,3,-,-,2.069',,
51587,pedro-leon,41,9,1,11,-,-,3.353',,
61464,karim-yoda,,,,,,,,,
141835,alvaro-vazquez,23,8,2,4,-,-,1.847',,
71273,stefan-scepovic,38,13,4,3,-,-,2.545',,
6838,henok-goitom,,,,,,,,,
253892,ian-gonzalez,26,4,-,3,-,-,1.573',,
58341,javi-varas,,,,,,,,,
167228,raul-lizoain,39,-,,1,-,-,3.510',59,7
282725,dani-lorenzo,,,,,,,,,
44735,aythami-artiles,28,-,-,8,1,-,2.304',,
203043,pedro-bigas,19,1,-,6,-,-,1.553',,
14259,antolin-alcaraz,21,-,4,3,-,-,1.786',,
44012,david-garcia,1,-,-,-,-,-,90',,
353096,stephane-serbourdin,29,-,2,12,-,2,2.533',,
64363,dani-castellano,31,-,-,4,-,-,2.549',,
23218,javier-garrido,,,,,,,,,
228584,david-simon,18,-,1,-,-,-,1.431',,
15500,angel-lopez,,,,,,,,,
153236,vicente-gomez,31,4,-,9,-,-,2.670',,
45639,mubarak-wakaso,,,,,,,,,
65489,javi-castellano,31,1,1,7,-,-,2.579',,
176133,hernan-santana,38,1,3,12,-,-,2.645',,
59551,angel-montoro,25,1,1,5,-,-,1.355',,
30846,emmanuel-culio,12,1,-,5,-,-,702',,
153238,jonathan-viera,34,14,5,5,-,-,2.807',,
223068,tana,3,2,1,-,-,-,270',,
282671,nili-perdomo,34,12,2,9,-,-,2.706',,
7501,juan-carlos-valeron,,,,,,,,,
25319,momo,,,,,,,,,
425571,carlos-gonzalez,31,8,1,3,-,-,1.953',,
37917,nabil-el-zhar,1,-,-,-,-,-,90',,
45775,nauzet-aleman,1,-,-,-,-,-,67',,
110366,sergio-araujo,31,12,3,1,-,-,2.260',,
274771,asdrubal-padron,29,7,-,7,-,-,1.911',,
198015,jefte-betancor,36,16,2,-,-,1,2.632',,
420330,jeremy-betancor,,,,,,,,,
106825,enzo-zidane,19,-,-,1,-,-,714',,
146227,jasper-cillessen,17,-,,1,-,-,1.458',29,3
214770,borja-lopez,21,-,-,4,-,-,1.651',,
262389,alex-carbonell,34,-,1,10,1,1,2.766',,
443222,marc-cardona,25,2,2,-,-,-,885',,
326363,andre-moreira,36,-,,3,-,-,3.240',55,5
254036,bernabe-barragan,27,-,,4,-,-,2.441',19,14
348549,alex-garcia,,,,,,,,,
354697,tachi,18,-,-,7,-,-,1.097',,
480248,rafa-munoz,29,-,2,2,-,-,2.300',,
295622,keidi-bare,28,1,2,9,-,-,1.716',,
242299,roberto-olabe,18,-,-,6,-,-,1.274',,
295065,toni-moya,30,-,1,2,-,-,1.504',,
311435,ferni,14,1,2,2,-,-,996',,
339814,juan-moreno,24,-,-,2,-,-,687',,
411928,zaka,18,3,-,5,-,-,771',,
268946,jose-antonio-caro,15,-,,2,-,-,1.290',12,9
45319,gabriel-mercado,37,-,-,8,1,-,2.982',,
358738,cristian-tassano,23,-,-,4,-,1,1.544',,
243760,alex-munoz,26,2,1,5,-,-,1.682',,
341272,alejandro-pozo,40,3,4,1,-,-,3.179',,
396145,pepe-mena,29,3,-,6,-,-,1.648',,
267420,walter-montoya,39,1,2,6,-,-,2.242',,
35939,ezequiel-garay,,,,,,,,,
251860,javi-jimenez,22,-,-,3,-,-,1.498',,
216870,nacho-vidal,37,-,1,9,-,-,2.935',,
223073,eugeni,29,2,-,2,-,-,1.755',,
337977,nando-garcia,28,2,3,3,-,-,1.578',,
258374,vinicius-araujo,33,2,-,8,-,-,1.248',,
399776,pau-torres,47,6,1,6,-,-,4.148',,
87469,cote,25,1,2,3,-,1,1.213',,
373353,pablo-larrea,22,-,-,4,-,1,903',,
199323,ramon-bueno,17,-,-,1,-,-,577',,
294894,leo-suarez,20,2,3,1,-,-,1.155',,
413262,dani-raba,14,1,2,2,-,-,345',,
255995,mario-gonzalez,45,9,4,2,-,-,2.138',,
399780,dario-poveda,31,4,-,1,-,-,1.330',,
262396,unai-simon,36,-,,3,-,-,3.240',34,12
300168,mikel-vesga,39,2,2,6,2,-,1.879',,
251897,asier-villalibre,20,2,-,-,-,-,549',,
76285,tono,29,-,,1,-,-,2.610',36,13
206947,kevin-rodrigues,17,-,-,1,1,-,688',,
66110,jon-gaztanaga,29,3,1,10,-,-,2.118',,
289257,jon-guridi,9,2,-,-,-,-,290',,
304250,david-concha,49,2,6,4,-,-,2.916',,
297194,ivan-villar,12,-,,-,-,-,1.110',22,1
276111,david-costas,40,1,1,6,-,-,3.524',,
230222,alvaro-lemos,38,1,3,10,-,-,3.215',,
167798,andrew-hjulsager,37,3,8,3,-,1,1.842',,
252641,pione-sisto,40,2,7,5,-,-,2.577',,
272679,jose-naranjo,36,8,2,4,-,1,2.272',,
140808,davy-roef,20,-,,-,-,-,1.830',12,11
176067,borja-valle,23,4,3,3,-,-,1.387',,
506248,edu-exposito,45,9,6,3,-,-,3.611',,
77707,emre-colak,17,-,-,1,-,-,435',,
217145,bicho,37,1,1,4,-,-,3.065',,
124550,ola-john,25,8,3,1,-,-,2.048',,
15568,bruno-gama,33,7,2,-,-,-,1.834',,
172015,fernando-pacheco,34,-,,1,-,-,3.054',60,6
142033,adrian-ortola,6,-,,1,-,1,536',4,2
67080,victor-laguardia,34,3,2,9,-,-,3.044',,
251046,einar-galilea,33,2,-,8,-,-,2.873',,
139434,raul-carnero,8,-,1,-,-,1,402',,
483573,martin-aguirregabiria,24,-,1,4,-,-,1.615',,
93142,dani-torres,54,1,-,15,2,-,3.782',,
76273,manu-garcia,24,-,1,5,1,-,1.589',,
249274,sergio-llamas,29,7,3,1,-,-,1.641',,
217886,oscar-romero,46,2,10,6,-,-,3.181',,
139915,aleksandar-katai,47,32,14,8,-,-,3.526',,
278992,cristian-espinoza,36,7,9,4,-,-,2.938',,
71840,gaizka-toquero,,,,,,,,,
50487,christian-santos,10,1,-,-,-,-,232',,
85383,ruben-sobrino,38,4,1,5,-,-,2.149',,
72484,manu-barreiro,37,8,-,4,-,-,1.564',,
91931,denys-boyko,6,-,,-,-,-,540',4,4
308371,mikel-villanueva,29,1,1,8,-,-,2.505',,
355624,luis-munoz,8,1,-,4,-,1,615',,
242295,alex-mula,34,1,3,2,-,-,1.925',,
311696,kuki-zalazar,29,1,1,3,-,-,850',,
178107,michael-santos,30,7,1,5,1,-,1.657',,
433049,youssef-en-nesyri,29,5,3,3,1,-,1.582',,
390823,eric-curbelo,35,2,1,9,-,-,2.930',,
171068,helder-lopes,34,1,3,11,-,-,2.700',,
77262,michel-macedo,30,-,1,2,-,-,2.076',,
172127,tyronne,39,1,3,4,-,-,2.086',,
202981,jose-artiles,33,5,2,7,-,-,2.887',,
282672,benito-ramirez,33,4,3,3,-,1,1.623',,
441287,mateo-garcia,35,4,2,3,1,-,1.549',,
96540,alfredo-ortuno,44,10,4,1,-,-,1.314',,
274765,hector-figueroa,1,-,-,-,-,-,67',,
483461,erik-exposito,34,12,5,8,-,-,2.590',,
59343,manu-herrera,33,-,,1,-,-,2.970',16,23
38414,ryan-donk,30,2,2,8,-,-,2.342',,
319541,jose-carlos-ramirez,12,-,-,2,-,-,735',,
186891,alex-martinez,31,-,-,4,-,-,2.727',,
351746,rafa-navarro,12,-,1,2,-,1,968',,
95641,darko-brasanac,36,1,2,9,-,-,2.434',,
133089,felipe-gutierrez,38,3,3,9,-,1,2.430',,
178187,alex-alegria,28,-,-,1,-,-,1.113',,
70767,roman-zozulya,37,3,3,3,-,-,1.688',,
448344,oscar-melendo,24,-,1,-,-,-,1.204',,
254903,quique-cebria,,,,,,,,,
288371,markel-areitio,,,,,,,,,
238868,ruben-pena,11,-,-,2,-,-,281',,
374077,christian-rivera,25,1,-,4,-,1,1.709',,
289287,imanol-sarriegi,17,1,-,2,-,-,1.054',,
483453,josue-dorrio,33,2,2,3,-,-,2.360',,
305956,nano-mesa,23,2,-,6,-,-,1.031',,
234811,rui-silva,32,-,,3,-,-,2.821',34,11
137648,sverrir-ingi-ingason,36,3,1,7,-,-,2.971',,
187896,luis-martins,14,-,1,1,-,-,555',,
349599,pervis-estupinan,41,-,2,5,-,-,2.344',,
282434,jean-carlos-silva,37,2,6,2,-,-,1.904',,
204097,juanan-entrena,11,4,-,1,-,-,557',,
42714,mehdi-carcela-gonzalez,26,1,2,1,-,-,730',,
294568,omer-atzili,51,28,14,8,-,1,3.968',,
45335,alberto-bueno,16,-,2,1,-,-,665',,
256429,sergi-guardiola,38,10,2,3,-,-,2.058',,
71835,jon-ander-serantes,26,-,,3,-,-,2.340',18,13
19958,nereo-champagne,35,-,,1,-,-,3.150',41,14
476100,diego-barrios,2,-,,-,-,-,180',3,1
52403,dimitrios-siovas,12,1,-,2,-,-,1.012',,
156808,unai-bustinza,14,-,-,4,1,-,792',,
73180,martin-mantovani,27,3,-,6,-,-,2.278',,
288352,alvaro-molina,20,-,-,1,-,-,1.544',,
476101,sergio-segura,,,,,,,,,
58330,victor-diaz,22,1,-,5,-,-,1.503',,
158795,david-timor,25,-,-,8,-,-,1.730',,
67542,erik-moran,39,1,1,7,-,-,2.645',,
167291,gabriel-pires,46,9,10,10,-,1,3.567',,
192009,unai-lopez,30,-,1,5,-,-,1.297',,
210153,alberto-martin,27,3,-,9,-,-,2.197',,
8108,lluis-sastre,8,-,-,-,-,-,349',,
223735,iu-ranera,26,4,1,5,-,-,1.861',,
482179,alex-mozo,,,,,,,,,
58112,omar-ramos,13,1,2,1,-,1,1.080',,
217728,alexander-szymanowski,25,3,-,3,-,-,1.249',,
119878,toni-dovale,11,2,4,-,-,-,497',,
477238,sergio-arribas,9,-,-,-,-,-,215',,
223560,luciano,59,21,4,17,-,-,3.521',,
171165,mamadou-kone,7,-,1,1,-,-,83',,
260662,oscar-whalley,31,-,,2,-,-,2.820',39,7
35548,fernando-amorebieta,,,,,,,,,
275028,juan-rodriguez,20,-,-,5,-,1,1.351',,
224774,cristian-salvador,21,1,-,4,-,-,1.495',,
368582,pablo-fernandez,37,5,-,5,-,-,2.114',,
336646,akram-afif,27,15,19,3,-,1,2.104',,
287178,ruben-sanchez,50,15,-,9,-,1,3.092',,
71206,nauzet-perez,9,-,,-,-,-,810',16,1
57693,mario-fernandez,22,-,,4,-,1,1.935',38,2
298613,juan-perez,3,-,,-,-,-,270',4,-
298589,david-garcia,36,4,-,9,-,-,3.196',,
197122,unai-garcia,19,-,-,6,-,-,1.496',,
298602,jhon-mondragon,11,1,-,1,-,1,582',,
99924,tano-bonnin,24,-,-,10,1,-,1.912',,
35600,miguel-flano,,,,,,,,,
58474,nikola-vujadinovic,29,2,-,6,-,-,2.501',,
296227,ivan-marquez,34,-,-,6,-,1,2.937',,
193784,carlos-clerc,19,-,-,6,-,-,1.517',,
374081,aitor-bunuel,14,-,-,1,-,-,720',,
25461,javier-flano,,,,,,,,,
63040,oier-sanjurjo,28,1,-,3,-,-,915',,
134098,raoul-loe,23,1,1,5,-,-,1.954',,
396328,luis-perea,18,-,-,3,-,-,760',,
94304,goran-causic,25,2,3,6,1,2,2.039',,
42920,fran-merida,31,4,2,5,-,1,1.688',,
174859,fausto-tienza,37,3,1,14,-,-,2.429',,
455056,imanol-garcia,40,-,-,9,-,-,2.434',,
374082,antonio-otegui,29,1,-,2,-,-,1.399',,
63056,roberto-torres,33,3,3,2,-,-,1.200',,
54774,miguel-de-las-cuevas,25,13,2,2,-,-,1.608',,
81998,jaime-romero,11,1,2,-,-,-,758',,
164816,javi-alamo,23,-,-,4,-,-,1.216',,
298607,miguel-olavide,,,,,,,,,
298575,kike-barja,24,2,-,2,-,-,957',,
455339,aitor-lorea,3,2,-,-,-,-,254',,
145769,sergio-leon,33,7,4,4,-,-,1.839',,
57229,paulinho,24,6,1,2,-,-,1.536',,
364603,jose-manuel-arnaiz,40,7,1,3,-,-,2.798',,
283489,luca-zidane,13,-,,-,-,1,1.126',17,2
495602,moha-ramos,10,-,,1,-,1,893',8,5
396161,manu-hernando,28,5,-,6,1,1,2.078',,
282428,luismi-quezada,18,1,4,5,-,-,967',,
340867,jaime-seoane,40,14,4,5,-,-,3.245',,
284884,oscar-rodriguez,33,-,1,3,-,-,1.548',,
458466,franchu,8,-,-,1,-,-,174',,
236734,axel-werner,13,-,,-,-,-,1.200',21,1
396337,miguel-san-roman,2,-,,-,-,-,180',1,1
396341,alex-dos-santos,7,-,,2,-,1,622',12,2
251880,antonio-montoro,39,-,1,3,-,-,3.510',,
281979,sergi-gonzalez,16,1,1,2,-,-,943',,
396324,carlos-isaac,19,1,-,5,1,-,1.540',,
282006,arona-sane,8,-,-,1,-,-,442',,
341228,juan-aguero,32,1,1,8,-,-,1.578',,
461623,alberto-rodenas,31,12,-,1,-,-,2.174',,
398131,cristian-rivero,3,-,,-,-,-,270',6,-
273152,nemanja-maksimovic,35,1,2,5,-,-,2.943',,
251892,juan-soriano,45,-,,5,-,-,4.050',39,18
105899,guido-pizarro,33,2,2,4,1,1,2.829',,
461858,jose-alonso-lara,35,2,3,8,-,-,2.325',,
338285,unai-nunez,9,-,-,2,-,-,621',,
199341,oscar-gil,29,1,-,8,-,-,2.492',,
524000,dani-vivian,27,2,1,2,-,-,2.239',,
340206,andoni-lopez,32,-,2,2,-,-,2.314',,
447052,peru-nolaskoain,20,1,-,4,-,-,1.508',,
455348,victor-san-bartolome,16,-,-,4,-,-,858',,
251848,inigo-cordoba,35,12,2,2,1,-,2.707',,
442767,inigo-munoz,35,4,2,-,-,-,2.243',,
428948,andoni-zubiaurre,21,-,,2,-,2,1.744',24,7
289255,andoni-gorosabel,40,-,4,5,-,-,2.632',,
465967,ander-guevara,24,-,-,4,-,-,1.351',,
199325,ander-cantero,29,-,,2,-,-,2.640',32,10
197602,ruben-semedo,10,1,-,3,-,1,794',,
478426,genis-montolio,28,1,-,6,-,-,2.338',,
354742,pepe-castano,21,-,-,4,-,1,1.752',,
335225,manu-morlanes,31,2,-,7,-,-,1.330',,
399779,chuca,24,5,4,2,-,-,1.389',,
222571,ramiro-guerra,,,,,,,,,
404632,pedro-martinez,2,-,1,-,-,-,98',,
341277,sergio-lozano,34,9,10,11,-,-,2.868',,
285771,roger-martinez,36,6,2,10,1,-,2.115',,
195332,salem-al-dawsari,36,17,9,4,-,1,2.968',,
251106,enes-unal,37,16,1,8,-,-,2.813',,
171170,dani-sotres,32,-,,3,-,-,2.828',41,7
551182,fran-vieites,13,-,,2,-,-,1.170',17,2
181619,robert-mazan,33,-,4,5,-,-,2.793',,
505493,diego-pampin,34,1,4,2,-,-,2.825',,
305957,dani-molina,34,1,-,5,-,-,2.348',,
309110,brais-mendez,40,5,6,8,-,-,3.208',,
355397,victor-pastrana,34,4,4,2,-,-,2.504',,
396894,maxi-gomez,32,5,2,6,1,1,2.082',,
249303,dennis-eckert-ayensa,25,2,5,3,-,-,1.630',,
566666,dani-rebollo,23,-,,1,-,-,2.070',38,3
521329,carlos-redruello,36,-,-,10,-,-,3.236',,
370691,francis-guerrero,,,,,,,,,
36350,javi-garcia,21,1,-,4,-,-,1.509',,
20506,andres-guardado,36,1,1,5,-,-,1.778',,
391346,julio-gracia,33,2,-,11,-,-,2.588',,
378139,aitor-ruibal,33,1,2,9,-,-,1.806',,
354741,loren-moron,26,4,1,-,-,-,828',,
213595,juanjo-narvaez,36,2,2,5,-,-,2.250',,
503032,edu-frias,9,-,,2,-,-,802',19,1
412042,adri-lopez,28,-,,2,-,1,2.476',22,8
281769,mario-hermoso,34,2,1,8,-,1,2.474',,
148666,naldo,39,5,-,7,-,-,2.901',,
38270,sergio-sanchez,,,,,,,,,
67090,didac-vila,11,-,1,5,-,-,375',,
7922,sergio-garcia,,,,,,,,,
126741,jairo-morillas,27,3,-,5,-,-,1.217',,
95736,leandro-chichizola,41,-,,2,-,-,3.720',38,15
401825,benito-del-valle,,,,,,,,,
74232,matias-aguirregaray,31,-,2,3,-,-,2.431',,
184767,ximo-navarro,18,-,-,4,-,1,1.350',,
30929,gabriel-penalba,,,,,,,,,
531062,fabio-gonzalez,30,-,2,9,-,-,1.614',,
311277,borja-herrera,26,2,-,9,-,-,1.120',,
216463,imoh-ezekiel,8,1,-,1,-,-,426',,
207834,bono,41,-,,3,-,-,3.720',33,16
569979,marcel-lizak,,,,,,,,,
115333,juanpe,45,2,2,12,-,-,3.863',,
69660,jonas-ramalho,6,-,-,-,-,-,500',,
51663,pedro-alcala,27,-,1,7,-,-,2.037',,
435493,bambo-diaby,7,-,-,-,-,-,438',,
132921,aday-benitez,,,,,,,,,
521234,maximiliano-villa,28,1,3,8,1,-,1.831',,
553875,pedro-porro,35,5,7,10,-,1,2.413',,
255284,alex-granell,31,2,4,5,-,-,2.146',,
242497,pere-pons,28,1,-,2,-,-,1.426',,
67808,borja-garcia,30,2,3,2,-,1,2.067',,
73222,eloi-amagat,3,-,-,2,-,-,275',,
99353,portu,49,2,3,5,-,-,2.170',,
131694,olarenwaju-kayode,44,8,3,2,-,1,2.472',,
131275,choco-lozano,31,7,4,8,-,-,1.675',,
263482,michael-olunga,32,30,3,1,-,-,2.637',,
298197,antonio-sivera,6,-,,1,-,-,456',6,2
454187,joritz-landeta,21,-,,-,-,-,1.834',18,10
582718,aritz-castro,17,-,,2,-,-,1.496',13,8
355335,adrian-dieguez,38,-,-,10,1,-,3.153',,
510971,victor-lopez,26,1,1,3,-,-,1.148',,
120211,maksym-koval,29,-,,2,-,-,2.600',39,10
295360,francis-uzoho,16,-,,1,-,-,1.348',24,4
254476,aldo-one,13,-,-,2,-,-,1.041',,
291039,quique-fornos,27,-,1,5,-,1,2.059',,
497663,mujaid-sadick,33,2,-,2,-,1,2.610',,
510325,blas-alonso,33,1,-,7,-,-,2.461',,
369081,federico-valverde,46,1,2,5,-,-,2.860',,
278651,gerard-valentin,33,3,6,7,-,1,2.202',,
333323,filip-manojlovic,2,-,,-,-,-,180',5,-
221150,djene,35,-,1,11,-,1,3.117',,
125281,nicolas-gorosito,25,2,-,9,-,-,1.761',,
411177,alberto-redondo,,,,,,,,,
583510,miguel-rubio,30,3,-,4,-,-,2.351',,
583508,david-alba,29,1,-,7,1,-,2.512',,
44699,antunes,34,3,6,12,-,-,2.847',,
376514,mathias-olivera,32,1,3,10,-,-,2.807',,
28285,dani-pacheco,21,2,2,2,-,-,968',,
129693,gaku-shibasaki,34,3,1,5,-,-,2.369',,
62611,sergio-mora,,,,,,,,,
357540,gustavo-quezada,4,1,-,1,-,-,176',,
541646,diego-barri,21,-,1,4,-,-,1.489',,
339820,amath-ndiaye,21,-,1,5,-,-,995',,
398886,merveil-ndockyt,10,-,1,-,-,-,372',,
282406,alvaro-jimenez,20,2,-,2,-,-,752',,
324475,carlos-calderon,36,4,10,4,-,-,2.332',,
51510,angel-rodriguez,33,8,4,5,-,-,1.711',,
129515,chuli,27,1,-,7,-,-,956',,
573775,hugo-duro,37,10,4,3,1,-,2.382',,
54217,raul-fernandez,28,-,,2,-,-,2.520',34,8
299715,koke-vegas,32,-,,1,-,-,2.803',48,6
248330,chema-rodriguez,20,-,-,6,-,1,1.152',,
158791,sergio-postigo,13,-,-,3,-,-,848',,
393436,aly-abeid,14,-,-,2,-,-,789',,
336168,shaq-moore,41,-,3,5,-,-,2.558',,
321629,moctar-el-hacen,,,,,,,,,
120095,jose-campana,20,2,2,6,-,1,1.418',,
553874,youssouf-yalike,2,-,-,1,-,-,210',,
245014,enis-bardhi,32,3,3,3,-,-,1.807',,
332612,emmanuel-boateng,,,,,,,,,
263860,jason,21,-,1,3,-,-,798',,
193153,fahad-al-muwallad,25,3,3,3,-,-,1.407',,
140082,armando-sadiku,26,6,-,5,-,-,1.102',,
94308,marko-dmitrovic,9,-,,-,-,-,870',6,6
139336,paulo-oliveira,43,2,-,8,-,-,3.534',,
457107,angel-lopez,33,3,-,8,-,1,1.516',,
510990,julen-azkue,34,2,1,7,-,-,2.485',,
281755,ivan-alejo,24,2,4,7,-,-,1.265',,
391332,xesc-regis,29,5,1,2,-,1,1.613',,
511023,dani-gallardo,35,3,-,8,-,-,3.182',,
398159,jaime-sierra,32,1,1,5,1,-,1.869',,
150788,yahya-al-shehri,20,1,2,-,-,-,528',,
583607,william-de-camargo,35,4,3,5,-,-,2.234',,
479675,leonardo-rocha,15,-,-,1,-,-,302',,
282431,gabri-salazar,,,,,,,,,
45214,cenk-gonen,5,-,,-,-,-,480',3,3
70245,ignasi-miquel,35,4,-,8,1,-,2.992',,
307805,alberto-lopez,21,-,-,4,-,-,1.826',,
284454,ivan-rodriguez,20,-,-,3,-,-,1.342',,
341230,alex-robles,12,-,-,2,-,-,387',,
324946,emanuel-cecchini,20,-,-,7,-,-,770',,
